MagCAPShock,FixedPropRates,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.93,0.27,50.63695332683167,0.9928814377810132,0.8727271686552021,155.24345922537057,281.8904377016687,-0.93
-0.92,0.27,50.65420395943951,0.9932196854792061,0.8785140018358751,155.32738586357544,281.10991940543795,-0.92
-0.91,0.27,50.67144239321428,0.9935576939845937,0.8843008350165485,155.41147205668162,280.3414277563308,-0.91
-0.9,0.27,50.688668628440475,0.9938954633027544,0.8900876681972218,155.49571709977945,279.569877007734,-0.9
-0.89,0.27,50.70588266364918,0.9942329934048858,0.895874501377895,155.58008768804763,278.7841061394858,-0.89
-0.88,0.27,50.72308449538315,0.9945702842231989,0.9016613345585685,155.65821777523556,277.9765895324728,-0.88
-0.87,0.27,50.74028042699917,0.9949074593529249,0.9074481677392415,155.7430424574043,277.15910911945394,-0.87
-0.86,0.27,50.75746605189812,0.9952444323901593,0.9132350009199148,155.828044300168,276.3394163589158,-0.86
-0.85,0.27,50.774638985454914,0.9955811565775473,0.919021834100588,155.913193590116,275.51820275984466,-0.85
-0.84,0.27,50.79179921527229,0.9959176316720058,0.9248086672812615,155.9984881671958,274.6950109099749,-0.84
-0.83,0.27,50.808946722960826,0.9962538573129573,0.9305955004619346,156.07675032316197,273.86911673527555,-0.83
-0.82,0.27,50.82608148129713,0.9965898329666104,0.936382333642608,156.1623157505885,273.039313593646,-0.82
-0.81,0.27,50.843203449442996,0.9969255578322156,0.9421691668232811,156.24802212986197,272.20350745975827,-0.81
-0.8,0.27,50.860312564709396,0.9972610306805764,0.9479560000039545,156.3338692648336,271.35795945868017,-0.8
-0.79,0.27,50.87740872834448,0.997596249575382,0.953742833184628,156.41985019926352,270.4958789749472,-0.79
-0.78,0.27,50.89449178148165,0.9979312114016009,0.9595296663653011,156.5059618718129,269.60485495406755,-0.78
-0.77,0.27,50.91156146650667,0.9982659111079739,0.9653164995459741,156.58436671971506,268.6623283890514,-0.77
-0.76,0.27,50.92861737220489,0.9986003406314684,0.9711033327266476,156.67071136672294,267.6281812101839,-0.76
-0.75,0.27,50.9456588789833,0.998934487823202,0.9768901659073207,156.7571728115957,266.4344665539004,-0.75
-0.74,0.27,50.962685176024365,0.9992683367847914,0.9826769990879943,156.84374385145816,264.97687647896146,-0.74
-0.73,0.27,50.9796955242296,0.9996018730241097,0.9884638322686674,156.9304189300161,263.12469545568405,-0.73
-0.72,0.27,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01719977608641,260.7829604486125,-0.72
-0.71,0.27,51.0,1.0,1.0,157.09577981539158,258.0300926054336,-0.71
-0.7,0.27,51.0,1.0,1.0,157.18281793118064,255.2505518963411,-0.7
-0.69,0.27,51.0,1.0,1.0,157.27000575570796,253.00341972561142,-0.69
-0.68,0.27,51.0,1.0,1.0,157.35734351249053,251.5755418565741,-0.68
-0.67,0.27,51.0,1.0,1.0,157.44480910200622,250.83320958938688,-0.67
-0.66,0.27,51.0,1.0,1.0,157.5323876394251,250.49953797070813,-0.66
-0.65,0.27,51.0,1.0,1.0,157.62003426694844,250.38024599845477,-0.65
-0.64,0.27,51.0,1.0,1.0,157.69933667534684,250.3732293810007,-0.64
-0.63,0.27,51.0,1.0,1.0,157.78723477528627,250.42709966924937,-0.63
-0.62,0.27,51.0,1.0,1.0,157.87524899059247,250.51354708848632,-0.62
-0.61,0.27,51.0,1.0,1.0,157.9633788155369,250.61510362359962,-0.61
-0.6,0.27,51.0,1.0,1.0,158.0516242021337,250.72029554888775,-0.6
-0.59,0.27,51.0,1.0,1.0,158.13998551230296,250.82163516365208,-0.59
-0.58,0.27,51.0,1.0,1.0,158.2283998073247,250.91456520541917,-0.58
-0.57,0.27,51.0,1.0,1.0,158.3088384219583,250.996707622725,-0.57
-0.56,0.27,51.0,1.0,1.0,158.3975115571826,251.06724338655278,-0.56
-0.55,0.27,51.0,1.0,1.0,158.48630819538147,251.12639778059287,-0.55
-0.54,0.27,51.0,1.0,1.0,158.5752300704683,251.17503348143782,-0.54
-0.53,0.27,51.0,1.0,1.0,158.66427920246088,251.21434782247402,-0.53
-0.52,0.27,51.0,1.0,1.0,158.7534579056446,251.24566141090438,-0.52
-0.51,0.27,51.0,1.0,1.0,158.84276879318438,251.27028046544132,-0.51
-0.5,0.27,51.0,1.0,1.0,158.92592191866405,251.28941480238066,-0.5
-0.49,0.27,51.0,1.0,1.0,159.0154121056732,251.30413550778445,-0.49
-0.48,0.27,51.0,1.0,1.0,159.10502564196182,251.31535941832217,-0.48
-0.47,0.27,51.0,1.0,1.0,159.19476029660453,251.32385064788122,-0.47
-0.46,0.27,51.0,1.0,1.0,159.28461343529221,251.3302320979556,-0.46
-0.45,0.27,51.0,1.0,1.0,159.3745821938963,251.3350020507224,-0.45
-0.44,0.27,51.0,1.0,1.0,159.46466383094395,251.33855258393066,-0.44
-0.43,0.27,51.0,1.0,1.0,159.55482191238914,251.3411877491236,-0.43
-0.42,0.27,51.0,1.0,1.0,159.64232065068379,251.34314031196504,-0.42
-0.41,0.27,51.0,1.0,1.0,159.73139308471562,251.34458644568414,-0.41
-0.4,0.27,51.0,1.0,1.0,159.82041430813396,251.34565816433735,-0.4
-0.39,0.27,51.0,1.0,1.0,159.90940370148698,251.34568355871733,-0.39
-0.38,0.27,51.0,1.0,1.0,159.99841099542607,251.34568200204265,-0.38
-0.37,0.27,51.0,1.0,1.0,160.0875439778292,251.34568054694913,-0.37
-0.36,0.27,51.0,1.0,1.0,160.17704640284134,251.34567920398027,-0.36
-0.35,0.27,51.0,1.0,1.0,160.26770295148387,251.34567796766117,-0.35
-0.34,0.27,51.0,1.0,1.0,160.3465259770447,251.34567770521758,-0.34
-0.33,0.27,51.0,1.0,1.0,160.4181333681921,251.3456777162188,-0.33
-0.32,0.27,51.0,1.0,1.0,160.50332350940892,251.3456777122725,-0.32
-0.31,0.27,51.0,1.0,1.0,160.58938681991935,251.34567770778514,-0.31
-0.3,0.27,51.0,1.0,1.0,160.63380577078317,251.34567770299665,-0.3
-0.29,0.27,51.0,1.0,1.0,160.6338057707831,251.34567769788612,-0.29
-0.28,0.27,51.0,1.0,1.0,160.63380577078317,251.34567764109522,-0.28
-0.27,0.27,51.0,1.0,1.0,160.63380577078314,251.34567651523315,-0.27
-0.26,0.27,51.0,1.0,1.0,160.6338057707832,251.34567482596864,-0.26
-0.25,0.27,51.0,1.0,1.0,160.63380577078317,251.3456723021399,-0.25
-0.24,0.27,51.0,1.0,1.0,160.6338057707832,251.34566886139686,-0.24
-0.23,0.27,51.0,1.0,1.0,160.63380577078314,251.34566834063676,-0.23
-0.22,0.27,51.0,1.0,1.0,160.6338057707832,251.34566765640642,-0.22
-0.21,0.27,51.0,1.0,1.0,160.6338057707832,251.34566692846272,-0.21
-0.2,0.27,51.0,1.0,1.0,160.63380577078317,251.34566015665953,-0.2
-0.19,0.27,51.0,1.0,1.0,160.63380577078323,251.3456063237161,-0.19
-0.18,0.27,51.0,1.0,1.0,160.63380577078317,251.34552970688483,-0.18
-0.17,0.27,51.0,1.0,1.0,160.63380577078317,251.3454209796166,-0.17
-0.16,0.27,51.0,1.0,1.0,160.6338057707832,251.34526711665816,-0.16
-0.15,0.27,51.0,1.0,1.0,160.6338057707832,251.34499059060178,-0.15
-0.14,0.27,51.0,1.0,1.0,160.63380577078308,251.34455006825146,-0.14
-0.13,0.27,51.0,1.0,1.0,160.63380577078314,251.3444646843554,-0.13
-0.12,0.27,51.0,1.0,1.0,160.63380577078325,251.34216927585211,-0.12
-0.11,0.27,51.0,1.0,1.0,160.6338057707832,251.33825925902175,-0.11
-0.1,0.27,51.0,1.0,1.0,160.6338057707831,251.3322710051746,-0.1
-0.09,0.27,51.0,1.0,1.0,160.6338057707831,251.32311644470707,-0.09
-0.08,0.27,51.0,1.0,1.0,160.63380577078317,251.3091270406635,-0.08
-0.07,0.27,51.0,1.0,1.0,160.63380577078323,251.28772530579775,-0.07
-0.06,0.27,51.0,1.0,1.0,160.63380577078317,251.25487674379914,-0.06
-0.05,0.27,51.0,1.0,1.0,160.63380577078314,251.2518748699587,-0.05
-0.04,0.27,51.0,1.0,1.0,160.6338057707831,251.2518748699587,-0.04
-0.03,0.27,51.0,1.0,1.0,160.6338057707832,251.2518748699587,-0.03
-0.02,0.27,51.0,1.0,1.0,160.6338057707832,251.2518748699587,-0.02
-0.01,0.27,51.0,1.0,1.0,160.6338057707832,251.2518748699587,-0.01
0.0,0.27,51.0,1.0,1.0,160.63380577078317,251.2518748699587,0.0
-1.0,0.28,50.515857032087254,0.9905070006291619,0.8322193363904891,154.67190378279264,287.2366984578892,-1.0
-0.99,0.28,50.53319317018022,0.9908469249054945,0.8380061695711624,154.74935228340266,286.5387368043666,-0.99
-0.98,0.28,50.55051707460737,0.9911866093060269,0.8437930027518356,154.83222793217058,285.7761648904688,-0.98
-0.97,0.28,50.567828752718654,0.9915260539748756,0.8495798359325089,154.91529089447357,284.9827297304694,-0.97
-0.96,0.28,50.58512821131122,0.9918652590453181,0.8553666691131823,154.9985368622525,284.17566125072784,-0.96
-0.95,0.28,50.602415456499,0.9922042246372353,0.8611535022938555,155.0819617687227,283.36439605253946,-0.95
-0.94,0.28,50.61969049357019,0.9925429508543174,0.8669403354745288,155.15969698969533,282.5560671794884,-0.94
-0.93,0.28,50.63695332683167,0.9928814377810132,0.8727271686552021,155.24345922537057,281.7578102156072,-0.93
-0.92,0.28,50.65420395943951,0.9932196854792061,0.8785140018358751,155.32738586357544,280.97466092996757,-0.92
-0.91,0.28,50.67144239321428,0.9935576939845937,0.8843008350165485,155.41147205668162,280.20265427437425,-0.91
-0.9,0.28,50.688668628440475,0.9938954633027544,0.8900876681972218,155.49571709977945,279.42808599065546,-0.9
-0.89,0.28,50.70588266364918,0.9942329934048858,0.895874501377895,155.58008768804763,278.6405193036844,-0.89
-0.88,0.28,50.72308449538315,0.9945702842231989,0.9016613345585685,155.65821777523556,277.83166696079286,-0.88
-0.87,0.28,50.74028042699917,0.9949074593529249,0.9074481677392415,155.7430424574043,277.01430123193273,-0.87
-0.86,0.28,50.75746605189812,0.9952444323901593,0.9132350009199148,155.828044300168,276.19471038499927,-0.86
-0.85,0.28,50.774638985454914,0.9955811565775473,0.919021834100588,155.913193590116,275.37357225223207,-0.85
-0.84,0.28,50.79179921527229,0.9959176316720058,0.9248086672812615,155.9984881671958,274.55042799806716,-0.84
-0.83,0.28,50.808946722960826,0.9962538573129573,0.9305955004619346,156.07675032316197,273.7245543992266,-0.83
-0.82,0.28,50.82608148129713,0.9965898329666104,0.936382333642608,156.1623157505885,272.8947504965714,-0.82
-0.81,0.28,50.843203449442996,0.9969255578322156,0.9421691668232811,156.24802212986197,272.0589376989961,-0.81
-0.8,0.28,50.860312564709396,0.9972610306805764,0.9479560000039545,156.3338692648336,271.2134116425885,-0.8
-0.79,0.28,50.87740872834448,0.997596249575382,0.953742833184628,156.41985019926352,270.351452695158,-0.79
-0.78,0.28,50.89449178148165,0.9979312114016009,0.9595296663653011,156.5059618718129,269.46078887168034,-0.78
-0.77,0.28,50.91156146650667,0.9982659111079739,0.9653164995459741,156.58436671971506,268.5191231303558,-0.77
-0.76,0.28,50.92861737220489,0.9986003406314684,0.9711033327266476,156.67071136672294,267.48680870977216,-0.76
-0.75,0.28,50.9456588789833,0.998934487823202,0.9768901659073207,156.7571728115957,266.2966908104675,-0.75
-0.74,0.28,50.962685176024365,0.9992683367847914,0.9826769990879943,156.84374385145816,264.84565619458476,-0.74
-0.73,0.28,50.9796955242296,0.9996018730241097,0.9884638322686674,156.9304189300161,263.0045152843413,-0.73
-0.72,0.28,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01719977608641,260.6798127523648,-0.72
-0.71,0.28,51.0,1.0,1.0,157.09577981539158,257.9507119116574,-0.71
-0.7,0.28,51.0,1.0,1.0,157.18281793118064,255.19970356085082,-0.7
-0.69,0.28,51.0,1.0,1.0,157.27000575570796,252.97853918338436,-0.69
-0.68,0.28,51.0,1.0,1.0,157.35734351249053,251.5665189687572,-0.68
-0.67,0.28,51.0,1.0,1.0,157.44480910200622,250.8298751702578,-0.67
-0.66,0.28,51.0,1.0,1.0,157.5323876394251,250.49756394165829,-0.66
-0.65,0.28,51.0,1.0,1.0,157.62003426694844,250.37795944727597,-0.65
-0.64,0.28,51.0,1.0,1.0,157.69933667534684,250.37031406222775,-0.64
-0.63,0.28,51.0,1.0,1.0,157.78723477528627,250.42366687213664,-0.63
-0.62,0.28,51.0,1.0,1.0,157.87524899059247,250.50979473238445,-0.62
-0.61,0.28,51.0,1.0,1.0,157.9633788155369,250.6112084776473,-0.61
-0.6,0.28,51.0,1.0,1.0,158.0516242021337,250.71638740956587,-0.6
-0.59,0.28,51.0,1.0,1.0,158.13998551230296,250.8177981396974,-0.59
-0.58,0.28,51.0,1.0,1.0,158.2283998073247,250.9108467984087,-0.58
-0.57,0.28,51.0,1.0,1.0,158.3088384219583,250.993128797713,-0.57
-0.56,0.28,51.0,1.0,1.0,158.3975115571826,251.06380732977635,-0.56
-0.55,0.28,51.0,1.0,1.0,158.48630819538147,251.12309674124478,-0.55
-0.54,0.28,51.0,1.0,1.0,158.5752300704683,251.1718537540202,-0.54
-0.53,0.28,51.0,1.0,1.0,158.66427920246088,251.2112731644291,-0.53
-0.52,0.28,51.0,1.0,1.0,158.7534579056446,251.24267524498572,-0.52
-0.51,0.28,51.0,1.0,1.0,158.84276879318438,251.26736719116644,-0.51
-0.5,0.28,51.0,1.0,1.0,158.92592191866405,251.28656048576892,-0.5
-0.49,0.28,51.0,1.0,1.0,159.0154121056732,251.30132815800056,-0.49
-0.48,0.28,51.0,1.0,1.0,159.10502564196182,251.31258900504477,-0.48
-0.47,0.28,51.0,1.0,1.0,159.19476029660453,251.32110896824727,-0.47
-0.46,0.28,51.0,1.0,1.0,159.28461343529221,251.32751256714693,-0.46
-0.45,0.28,51.0,1.0,1.0,159.3745821938963,251.33229946448998,-0.45
-0.44,0.28,51.0,1.0,1.0,159.46466383094395,251.33586288286048,-0.44
-0.43,0.28,51.0,1.0,1.0,159.55482191238914,251.33850780157408,-0.43
-0.42,0.28,51.0,1.0,1.0,159.64232065068379,251.34046772394387,-0.42
-0.41,0.28,51.0,1.0,1.0,159.73139308471562,251.34191940029177,-0.41
-0.4,0.28,51.0,1.0,1.0,159.82041430813396,251.3429952899845,-0.4
-0.39,0.28,51.0,1.0,1.0,159.90940370148698,251.34302335592062,-0.39
-0.38,0.28,51.0,1.0,1.0,159.99841099542607,251.34302179331658,-0.38
-0.37,0.28,51.0,1.0,1.0,160.0875439778292,251.34302033268173,-0.37
-0.36,0.28,51.0,1.0,1.0,160.17704640284134,251.3430189845992,-0.36
-0.35,0.28,51.0,1.0,1.0,160.26770295148387,251.34301774351943,-0.35
-0.34,0.28,51.0,1.0,1.0,160.3465259770447,251.3430174800284,-0.34
-0.33,0.28,51.0,1.0,1.0,160.4181333681921,251.3430174910884,-0.33
-0.32,0.28,51.0,1.0,1.0,160.50332350940892,251.34301748712096,-0.32
-0.31,0.28,51.0,1.0,1.0,160.58938681991935,251.34301748260967,-0.31
-0.3,0.28,51.0,1.0,1.0,160.63380577078317,251.34301747779557,-0.3
-0.29,0.28,51.0,1.0,1.0,160.6338057707831,251.34301747265775,-0.29
-0.28,0.28,51.0,1.0,1.0,160.63380577078317,251.34301741370513,-0.28
-0.27,0.28,51.0,1.0,1.0,160.63380577078314,251.3430162822377,-0.27
-0.26,0.28,51.0,1.0,1.0,160.6338057707832,251.34301458467107,-0.26
-0.25,0.28,51.0,1.0,1.0,160.63380577078317,251.34301204859693,-0.25
-0.24,0.28,51.0,1.0,1.0,160.6338057707832,251.3430085913626,-0.24
-0.23,0.28,51.0,1.0,1.0,160.63380577078314,251.34300806808207,-0.23
-0.22,0.28,51.0,1.0,1.0,160.6338057707832,251.34300738053977,-0.22
-0.21,0.28,51.0,1.0,1.0,160.6338057707832,251.34300664907173,-0.21
-0.2,0.28,51.0,1.0,1.0,160.63380577078317,251.34299975314062,-0.2
-0.19,0.28,51.0,1.0,1.0,160.63380577078323,251.3429456732955,-0.19
-0.18,0.28,51.0,1.0,1.0,160.63380577078317,251.34286870900314,-0.18
-0.17,0.28,51.0,1.0,1.0,160.63380577078317,251.34275949411284,-0.17
-0.16,0.28,51.0,1.0,1.0,160.6338057707832,251.3426049486428,-0.16
-0.15,0.28,51.0,1.0,1.0,160.6338057707832,251.34232721074733,-0.15
-0.14,0.28,51.0,1.0,1.0,160.63380577078308,251.34188478309505,-0.14
-0.13,0.28,51.0,1.0,1.0,160.63380577078314,251.3417990159827,-0.13
-0.12,0.28,51.0,1.0,1.0,160.63380577078325,251.3394903400572,-0.12
-0.11,0.28,51.0,1.0,1.0,160.6338057707832,251.33556388825994,-0.11
-0.1,0.28,51.0,1.0,1.0,160.6338057707831,251.32955072734632,-0.1
-0.09,0.28,51.0,1.0,1.0,160.6338057707831,251.32035843001037,-0.09
-0.08,0.28,51.0,1.0,1.0,160.63380577078317,251.30631174184447,-0.08
-0.07,0.28,51.0,1.0,1.0,160.63380577078323,251.2848226519482,-0.07
-0.06,0.28,51.0,1.0,1.0,160.63380577078317,251.251839740386,-0.06
-0.05,0.28,51.0,1.0,1.0,160.63380577078314,251.24882554688566,-0.05
-0.04,0.28,51.0,1.0,1.0,160.6338057707831,251.24882554688566,-0.04
-0.03,0.28,51.0,1.0,1.0,160.6338057707832,251.24882554688566,-0.03
-0.02,0.28,51.0,1.0,1.0,160.6338057707832,251.24882554688566,-0.02
-0.01,0.28,51.0,1.0,1.0,160.6338057707832,251.24882554688566,-0.01
0.0,0.28,51.0,1.0,1.0,160.63380577078317,251.24882554688566,0.0
-1.0,0.29,50.515857032087254,0.9905070006291619,0.8322193363904891,154.67190378279264,287.1114788263487,-1.0
-0.99,0.29,50.53319317018022,0.9908469249054945,0.8380061695711624,154.74935228340266,286.40766251330393,-0.99
-0.98,0.29,50.55051707460737,0.9911866093060269,0.8437930027518356,154.83222793217058,285.6430218673012,-0.98
-0.97,0.29,50.567828752718654,0.9915260539748756,0.8495798359325089,154.91529089447357,284.84923410962,-0.97
-0.96,0.29,50.58512821131122,0.9918652590453181,0.8553666691131823,154.9985368622525,284.0425044182729,-0.96
-0.95,0.29,50.602415456499,0.9922042246372353,0.8611535022938555,155.0819617687227,283.2316686074046,-0.95
-0.94,0.29,50.61969049357019,0.9925429508543174,0.8669403354745288,155.15969698969533,282.4233265089374,-0.94
-0.93,0.29,50.63695332683167,0.9928814377810132,0.8727271686552021,155.24345922537057,281.62403900541364,-0.93
-0.92,0.29,50.65420395943951,0.9932196854792061,0.8785140018358751,155.32738586357544,280.83850532874675,-0.92
-0.91,0.29,50.67144239321428,0.9935576939845937,0.8843008350165485,155.41147205668162,280.0632821912691,-0.91
-0.9,0.29,50.688668628440475,0.9938954633027544,0.8900876681972218,155.49571709977945,279.2859263308592,-0.9
-0.89,0.29,50.70588266364918,0.9942329934048858,0.895874501377895,155.58008768804763,278.49668980755024,-0.89
-0.88,0.29,50.72308449538315,0.9945702842231989,0.9016613345585685,155.65821777523556,277.6866069193045,-0.88
-0.87,0.29,50.74028042699917,0.9949074593529249,0.9074481677392415,155.7430424574043,276.86935461483296,-0.87
-0.86,0.29,50.75746605189812,0.9952444323901593,0.9132350009199148,155.828044300168,276.0498645527699,-0.86
-0.85,0.29,50.774638985454914,0.9955811565775473,0.919021834100588,155.913193590116,275.2288007427387,-0.85
-0.84,0.29,50.79179921527229,0.9959176316720058,0.9248086672812615,155.9984881671958,274.40570287186995,-0.84
-0.83,0.29,50.808946722960826,0.9962538573129573,0.9305955004619346,156.07675032316197,273.5798485010538,-0.83
-0.82,0.29,50.82608148129713,0.9965898329666104,0.936382333642608,156.1623157505885,272.7500422691756,-0.82
-0.81,0.29,50.843203449442996,0.9969255578322156,0.9421691668232811,156.24802212986197,271.9142209033343,-0.81
-0.8,0.29,50.860312564709396,0.9972610306805764,0.9479560000039545,156.3338692648336,271.0687143765908,-0.8
-0.79,0.29,50.87740872834448,0.997596249575382,0.953742833184628,156.41985019926352,270.20687375595173,-0.79
-0.78,0.29,50.89449178148165,0.9979312114016009,0.9595296663653011,156.5059618718129,269.3165656502597,-0.78
-0.77,0.29,50.91156146650667,0.9982659111079739,0.9653164995459741,156.58436671971506,268.37575425548954,-0.77
-0.76,0.29,50.92861737220489,0.9986003406314684,0.9711033327266476,156.67071136672294,267.34526337687475,-0.76
-0.75,0.29,50.9456588789833,0.998934487823202,0.9768901659073207,156.7571728115957,266.1587309270653,-0.75
-0.74,0.29,50.962685176024365,0.9992683367847914,0.9826769990879943,156.84374385145816,264.71424447992456,-0.74
-0.73,0.29,50.9796955242296,0.9996018730241097,0.9884638322686674,156.9304189300161,262.8841580483671,-0.73
-0.72,0.29,50.99425066544934,0.9998872679499872,0.9942506654493406,157.01719977608641,260.5765514359869,-0.72
-0.71,0.29,51.0,1.0,1.0,157.09577981539158,257.8713357949949,-0.71
-0.7,0.29,51.0,1.0,1.0,157.18281793118064,255.14895322501613,-0.7
-0.69,0.29,51.0,1.0,1.0,157.27000575570796,252.95373565744933,-0.69
-0.68,0.29,51.0,1.0,1.0,157.35734351249053,251.55751476585874,-0.68
-0.67,0.29,51.0,1.0,1.0,157.44480910200622,250.82654031127788,-0.67
-0.66,0.29,51.0,1.0,1.0,157.5323876394251,250.49559012119883,-0.66
-0.65,0.29,51.0,1.0,1.0,157.62003426694844,250.3756756783817,-0.65
-0.64,0.29,51.0,1.0,1.0,157.69933667534684,250.36740162549242,-0.64
-0.63,0.29,51.0,1.0,1.0,157.78723477528627,250.42023547814424,-0.63
-0.62,0.29,51.0,1.0,1.0,157.87524899059247,250.50604192616748,-0.62
-0.61,0.29,51.0,1.0,1.0,157.9633788155369,250.60731128580804,-0.61
-0.6,0.29,51.0,1.0,1.0,158.0516242021337,250.7124760890716,-0.6
-0.59,0.29,51.0,1.0,1.0,158.13998551230296,250.81395724961897,-0.59
-0.58,0.29,51.0,1.0,1.0,158.2283998073247,250.90712420031707,-0.58
-0.57,0.29,51.0,1.0,1.0,158.3088384219583,250.98954571167127,-0.57
-0.56,0.29,51.0,1.0,1.0,158.3975115571826,251.0603671047414,-0.56
-0.55,0.29,51.0,1.0,1.0,158.48630819538147,251.1197917178774,-0.55
-0.54,0.29,51.0,1.0,1.0,158.5752300704683,251.16867026785826,-0.54
-0.53,0.29,51.0,1.0,1.0,158.66427920246088,251.2081949808683,-0.53
-0.52,0.29,51.0,1.0,1.0,158.7534579056446,251.23968577480176,-0.52
-0.51,0.29,51.0,1.0,1.0,158.84276879318438,251.26445081128495,-0.51
-0.5,0.29,51.0,1.0,1.0,158.92592191866405,251.2837032352247,-0.5
-0.49,0.29,51.0,1.0,1.0,159.0154121056732,251.29851801848184,-0.49
-0.48,0.29,51.0,1.0,1.0,159.10502564196182,251.30981592051538,-0.48
-0.47,0.29,51.0,1.0,1.0,159.19476029660453,251.31836471302492,-0.47
-0.46,0.29,51.0,1.0,1.0,159.28461343529221,251.32479053690642,-0.46
-0.45,0.29,51.0,1.0,1.0,159.3745821938963,251.3295944387649,-0.45
-0.44,0.29,51.0,1.0,1.0,159.46466383094395,251.33317078904315,-0.44
-0.43,0.29,51.0,1.0,1.0,159.55482191238914,251.3358254974733,-0.43
-0.42,0.29,51.0,1.0,1.0,159.64232065068379,251.33779280724795,-0.42
-0.41,0.29,51.0,1.0,1.0,159.73139308471562,251.33925004761053,-0.41
-0.4,0.29,51.0,1.0,1.0,159.82041430813396,251.34033012470718,-0.4
-0.39,0.29,51.0,1.0,1.0,159.90940370148698,251.3403608819775,-0.39
-0.38,0.29,51.0,1.0,1.0,159.99841099542607,251.34035931342092,-0.38
-0.37,0.29,51.0,1.0,1.0,160.0875439778292,251.34035784722303,-0.37
-0.36,0.29,51.0,1.0,1.0,160.17704640284134,251.3403564940067,-0.36
-0.35,0.29,51.0,1.0,1.0,160.26770295148387,251.34035524814718,-0.35
-0.34,0.29,51.0,1.0,1.0,160.3465259770447,251.34035498360424,-0.34
-0.33,0.29,51.0,1.0,1.0,160.4181333681921,251.34035499472336,-0.33
-0.32,0.29,51.0,1.0,1.0,160.50332350940892,251.34035499073494,-0.32
-0.31,0.29,51.0,1.0,1.0,160.58938681991935,251.3403549861994,-0.31
-0.3,0.29,51.0,1.0,1.0,160.63380577078317,251.34035498135958,-0.3
-0.29,0.29,51.0,1.0,1.0,160.6338057707831,251.34035497619428,-0.29
-0.28,0.29,51.0,1.0,1.0,160.63380577078317,251.34035491506057,-0.28
-0.27,0.29,51.0,1.0,1.0,160.63380577078314,251.34035377795934,-0.27
-0.26,0.29,51.0,1.0,1.0,160.6338057707832,251.34035207204874,-0.26
-0.25,0.29,51.0,1.0,1.0,160.63380577078317,251.34034952366818,-0.25
-0.24,0.29,51.0,1.0,1.0,160.6338057707832,251.3403460498612,-0.24
-0.23,0.29,51.0,1.0,1.0,160.63380577078314,251.34034552404776,-0.23
-0.22,0.29,51.0,1.0,1.0,160.6338057707832,251.34034483317708,-0.22
-0.21,0.29,51.0,1.0,1.0,160.6338057707832,251.34034409816664,-0.21
-0.2,0.29,51.0,1.0,1.0,160.63380577078317,251.34033707714377,-0.2
-0.19,0.29,51.0,1.0,1.0,160.63380577078323,251.34028274923304,-0.19
-0.18,0.29,51.0,1.0,1.0,160.63380577078317,251.34020543585805,-0.18
-0.17,0.29,51.0,1.0,1.0,160.63380577078317,251.34009573109356,-0.17
-0.16,0.29,51.0,1.0,1.0,160.6338057707832,251.3399404999902,-0.16
-0.15,0.29,51.0,1.0,1.0,160.6338057707832,251.33966154477378,-0.15
-0.14,0.29,51.0,1.0,1.0,160.63380577078308,251.3392172033014,-0.14
-0.13,0.29,51.0,1.0,1.0,160.63380577078314,251.33913105118083,-0.13
-0.12,0.29,51.0,1.0,1.0,160.63380577078325,251.33680903657842,-0.12
-0.11,0.29,51.0,1.0,1.0,160.6338057707832,251.33286607837385,-0.11
-0.1,0.29,51.0,1.0,1.0,160.6338057707831,251.32682790291716,-0.1
-0.09,0.29,51.0,1.0,1.0,160.6338057707831,251.317597706628,-0.09
-0.08,0.29,51.0,1.0,1.0,160.63380577078317,251.30349348844467,-0.08
-0.07,0.29,51.0,1.0,1.0,160.63380577078323,251.28191666646939,-0.07
-0.06,0.29,51.0,1.0,1.0,160.63380577078317,251.24879881677813,-0.06
-0.05,0.29,51.0,1.0,1.0,160.63380577078314,251.24577224901435,-0.05
-0.04,0.29,51.0,1.0,1.0,160.6338057707831,251.24577224901435,-0.04
-0.03,0.29,51.0,1.0,1.0,160.6338057707832,251.24577224901435,-0.03
-0.02,0.29,51.0,1.0,1.0,160.6338057707832,251.24577224901435,-0.02
-0.01,0.29,51.0,1.0,1.0,160.6338057707832,251.24577224901435,-0.01
0.0,0.29,51.0,1.0,1.0,160.63380577078317,251.24577224901435,0.0
-1.0,0.3,50.515857032087254,0.9905070006291619,0.8322193363904891,154.67190378279264,286.9845187029726,-1.0
-0.99,0.3,50.53319317018022,0.9908469249054945,0.8380061695711624,154.74935228340266,286.2752528081894,-0.99
-0.98,0.3,50.55051707460737,0.9911866093060269,0.8437930027518356,154.83222793217058,285.5086821924064,-0.98
-0.97,0.3,50.567828752718654,0.9915260539748756,0.8495798359325089,154.91529089447357,284.71456467649415,-0.97
-0.96,0.3,50.58512821131122,0.9918652590453181,0.8553666691131823,154.9985368622525,283.90815363006357,-0.96
-0.95,0.3,50.602415456499,0.9922042246372353,0.8611535022938555,155.0819617687227,283.0977287875847,-0.95
-0.94,0.3,50.61969049357019,0.9925429508543174,0.8669403354745288,155.15969698969533,282.28939966811515,-0.94
