MagCAPShock,DSCR,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.65,1.52,50.89240181804968,0.9978902317264643,0.9541698988862024,326.53348266317096,394.4264271632839,-0.65
-0.64,1.52,50.92363674316125,0.998502681238456,0.9649454452086419,326.8334347107654,393.13431584748423,-0.64
-0.63,1.52,50.95484102301332,0.9991145298630063,0.9757209915310822,327.11283748593826,392.34732122426067,-0.63
-0.62,1.52,50.985718404976225,0.999719968725024,0.9864965378535215,327.3923476277741,393.6947672158469,-0.62
-0.61,1.52,50.99727208417596,0.9999465114544306,0.9972720841759617,327.67438585299044,396.3509090197864,-0.61
-0.6,1.52,51.0,1.0,1.0,327.95750120340955,397.5265350335305,-0.6
-0.59,1.52,51.0,1.0,1.0,328.24179352986744,397.8596904976996,-0.59
-0.58,1.52,51.0,1.0,1.0,328.5269522520042,397.9585032211781,-0.58
-0.57,1.52,51.0,1.0,1.0,328.8127264239504,398.0005964794089,-0.57
-0.56,1.52,51.0,1.0,1.0,329.1001397694318,398.0246140087447,-0.56
-0.55,1.52,51.0,1.0,1.0,329.3889411733113,398.04024254542753,-0.55
-0.54,1.52,51.0,1.0,1.0,329.67905253262705,398.0507915940174,-0.54
-0.53,1.52,51.0,1.0,1.0,329.97047777870534,398.0579077424339,-0.53
-0.52,1.52,51.0,1.0,1.0,330.2632419313005,398.0626452962813,-0.52
-0.51,1.52,51.0,1.0,1.0,330.5574285050956,398.065745615518,-0.51
-0.5,1.52,51.0,1.0,1.0,330.8525008864526,398.0677381028178,-0.5
-0.49,1.52,51.0,1.0,1.0,331.14994522037006,398.0689963112847,-0.49
-0.48,1.52,51.0,1.0,1.0,331.44929263551103,398.06977738199765,-0.48
-0.47,1.52,51.0,1.0,1.0,331.7497646628499,398.07025686452704,-0.47
-0.46,1.52,51.0,1.0,1.0,332.0537372521073,398.0705488861743,-0.46
-0.45,1.52,51.0,1.0,1.0,332.3606398303594,398.0707258800127,-0.45
-0.44,1.52,51.0,1.0,1.0,332.66983933385416,398.07083253927215,-0.44
-0.43,1.52,51.0,1.0,1.0,332.9851655924089,398.0708971158137,-0.43
-0.42,1.52,51.0,1.0,1.0,333.3089447458674,398.07093603065647,-0.42
-0.41,1.52,51.0,1.0,1.0,333.4856696432248,398.07094101532704,-0.41
-0.4,1.52,51.0,1.0,1.0,333.4856696432248,398.07093633665295,-0.4
-0.39,1.52,51.0,1.0,1.0,333.4856696432249,398.0709314852536,-0.39
-0.38,1.52,51.0,1.0,1.0,333.4856696432248,398.0709264551101,-0.38
-0.37,1.52,51.0,1.0,1.0,333.48566964322487,398.07092124000707,-0.37
-0.36,1.52,51.0,1.0,1.0,333.48566964322487,398.0709158335264,-0.36
-0.35,1.52,51.0,1.0,1.0,333.48566964322487,398.070910229043,-0.35
-0.34,1.52,51.0,1.0,1.0,333.4856696432248,398.0709041312627,-0.34
-0.33,1.52,51.0,1.0,1.0,333.485669643225,398.0708977441059,-0.33
-0.32,1.52,51.0,1.0,1.0,333.4856696432248,398.07089109177247,-0.32
-0.31,1.52,51.0,1.0,1.0,333.485669643225,398.07088416159047,-0.31
-0.3,1.52,51.0,1.0,1.0,333.48566964322487,398.0708769337701,-0.3
-0.29,1.52,51.0,1.0,1.0,333.48566964322487,398.0708693923821,-0.29
-0.28,1.52,51.0,1.0,1.0,333.48566964322464,398.0708615109978,-0.28
-0.27,1.52,51.0,1.0,1.0,333.48566964322475,398.07085295860725,-0.27
-0.26,1.52,51.0,1.0,1.0,333.4856696432248,398.0708436575653,-0.26
-0.25,1.52,51.0,1.0,1.0,333.48566964322487,398.0708332292102,-0.25
-0.24,1.52,51.0,1.0,1.0,333.48566964322487,398.0708209632898,-0.24
-0.23,1.52,51.0,1.0,1.0,333.4856696432248,398.0708031818538,-0.23
-0.22,1.52,51.0,1.0,1.0,333.4856696432249,398.0707714395982,-0.22
-0.21,1.52,51.0,1.0,1.0,333.4856696432249,398.0707212559628,-0.21
-0.2,1.52,51.0,1.0,1.0,333.4856696432248,398.0706383712816,-0.2
-0.19,1.52,51.0,1.0,1.0,333.48566964322475,398.0704963059881,-0.19
-0.18,1.52,51.0,1.0,1.0,333.48566964322464,398.0702097086847,-0.18
-0.17,1.52,51.0,1.0,1.0,333.4856696432249,398.069614543222,-0.17
-0.16,1.52,51.0,1.0,1.0,333.48566964322487,398.06851225467824,-0.16
-0.15,1.52,51.0,1.0,1.0,333.48566964322475,398.0675522676887,-0.15
